store_nbr,family,onpromotion,transactions,city,state,type,cluster,dcoilwtico,is_holiday,dayofweek,day,month,year,weekofyear,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7,rolling_mean_30,stockout
40,15,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,1.8571428571428572,1.345185418269104,2.933333333332848,
40,15,,,13,4,3,3,,,5,26,8,2017,34,1,,,2.0,1.1547005383792581,2.8666666666661818,
40,15,,,13,4,3,3,,,6,27,8,2017,34,1,,,2.142857142857143,1.214985792587918,2.833333333332848,
40,15,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,2.5714285714285716,2.149196970742243,2.933333333332848,
40,15,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.2857142857142856,2.360387377408333,2.899999999999515,
40,15,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,2.5714285714285716,2.5727509827124027,2.7333333333328484,
40,15,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,2.7142857142857144,2.4976179127511187,2.699999999999515,
40,16,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,2.7142857142857144,2.4976179127511187,2.6666666666661816,
40,16,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,2.5714285714285716,2.636736799982313,2.6333333333328484,
40,16,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,2.4285714285714284,2.636736799982313,2.599999999999515,
40,16,,,13,4,3,3,,,5,19,8,2017,33,1,,,1.7142857142857142,1.7043362064926977,2.599999999999515,
40,16,,,13,4,3,3,,,6,20,8,2017,33,1,,,2.4285714285714284,1.9023794624226877,2.699999999999515,
40,16,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,2.4285714285714284,1.9023794624226877,2.6666666666661816,
40,16,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,2.4285714285714284,1.9023794624226877,2.6666666666661816,
40,16,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,2.4285714285714284,1.9023794624226877,2.5666666666661815,
40,16,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,2.857142857142857,1.573591584938891,2.5333333333328483,
40,16,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,2.857142857142857,1.573591584938891,2.5333333333328483,
40,16,,,13,4,3,3,,,5,26,8,2017,34,1,,,2.5714285714285716,1.9023794624226877,2.433333333332848,
40,16,,,13,4,3,3,,,6,27,8,2017,34,1,,,1.8571428571428572,1.772810520855841,2.1666666666661816,
40,16,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,2.0,2.081665999466136,2.299999999999515,
40,16,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.142857142857143,2.115700942049819,2.333333333332848,
40,16,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,3.4285714285714284,3.5523298860111,2.5666666666661815,
40,16,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,3.4285714285714284,3.5523298860111,2.6333333333328484,
40,17,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,3.4285714285714284,3.5523298860111,2.599999999999515,
40,17,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,4.142857142857143,3.2366943748507504,2.7666666666661817,
40,17,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,4.571428571428571,2.7602622373694197,2.799999999999515,
40,17,,,13,4,3,3,,,5,19,8,2017,33,1,,,4.714285714285714,2.8702082220799334,2.899999999999515,
40,17,,,13,4,3,3,,,6,20,8,2017,33,1,,,4.428571428571429,3.154739442867028,2.8666666666661818,
40,17,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,3.7142857142857144,2.0586634591635544,2.933333333332848,
40,17,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,3.2857142857142856,2.4976179127511187,2.899999999999515,
40,17,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,3.142857142857143,2.6095064302514808,2.899999999999515,
40,17,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,3.0,2.5166114784235867,2.999999999999515,
40,17,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,2.857142857142857,2.5448360411214104,2.9666666666661814,
40,17,,,13,4,3,3,,,5,26,8,2017,34,1,,,2.5714285714285716,2.070196678027067,2.899999999999515,
40,17,,,13,4,3,3,,,6,27,8,2017,34,1,,,3.4285714285714284,2.507132682112038,3.1333333333328484,
40,17,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,4.428571428571429,4.117326918327104,3.3666666666661818,
40,17,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,5.714285714285714,3.903600291794134,3.599999999999515,
40,17,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,7.285714285714286,3.9036002917941333,3.9666666666661814,
40,17,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,8.142857142857142,3.716116764786033,4.299999999999515,
40,18,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,9.0,2.5819888974716116,4.499999999999515,
40,18,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,8.571428571428571,3.4572215654165057,4.499999999999515,
40,18,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,8.285714285714286,3.683941988065037,4.499999999999515,
40,18,,,13,4,3,3,,,5,19,8,2017,33,1,,,6.571428571428571,4.3915503282684005,4.333333333332848,
40,18,,,13,4,3,3,,,6,20,8,2017,33,1,,,5.714285714285714,4.423960733486294,4.366666666666181,
40,18,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,4.0,3.8729833462074206,4.333333333332848,
40,18,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,2.857142857142857,2.853569193634032,4.299999999999515,
40,18,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,4.0,5.567764362830024,4.766666666666182,
40,18,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,4.285714285714286,5.498917642417939,4.8999999999995145,
40,18,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,4.142857142857143,5.490251100164469,5.033333333332848,
40,18,,,13,4,3,3,,,5,26,8,2017,34,1,,,4.857142857142857,5.177791402666182,4.999999999999515,
40,18,,,13,4,3,3,,,6,27,8,2017,34,1,,,4.857142857142857,5.177791402666182,4.999999999999515,
40,18,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,5.428571428571429,4.755948656056711,4.799999999999515,
40,18,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,5.857142857142857,4.525062483125564,4.866666666666181,
40,18,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,4.142857142857143,0.690065559342375,4.933333333332849,
40,18,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,4.857142857142857,1.9518001458970724,5.0666666666661815,
40,19,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,5.428571428571429,2.2253945610567514,5.2333333333328484,
40,19,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,4.857142857142857,2.7945525240230915,5.033333333332848,
40,19,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,5.0,2.708012801545324,5.133333333332848,
40,19,,,13,4,3,3,,,5,19,8,2017,33,1,,,5.0,2.708012801545324,5.099999999999515,
40,19,,,13,4,3,3,,,6,20,8,2017,33,1,,,4.285714285714286,3.3022358947782533,5.099999999999515,
40,19,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,4.428571428571429,3.30943816264649,5.2333333333328484,
40,19,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,3.2857142857142856,2.811540841738199,5.133333333332848,
40,19,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,2.2857142857142856,1.976047040118719,5.099999999999515,
40,19,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,2.2857142857142856,1.976047040118719,4.966666666666182,
40,19,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,1.7142857142857142,1.9760470401187202,4.7333333333328484,
40,19,,,13,4,3,3,,,5,26,8,2017,34,1,,,1.4285714285714286,1.7182493859684644,4.3999999999995145,
40,19,,,13,4,3,3,,,6,27,8,2017,34,1,,,1.8571428571428572,1.676163419695066,4.199999999999515,
40,19,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,1.2857142857142858,0.9511897312113705,3.833333333332848,
40,19,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,1.1428571428571428,1.0690449676497238,3.499999999999515,
40,19,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,1.2857142857142858,1.1126972805283981,3.299999999999515,
40,19,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,1.4285714285714286,1.1338934190277052,3.299999999999515,
40,20,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,1.8571428571428572,1.0690449676497205,3.2333333333328484,
40,20,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,2.4285714285714284,1.902379462422695,3.433333333332848,
40,20,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,2.4285714285714284,1.902379462422695,3.433333333332848,
40,20,,,13,4,3,3,,,5,19,8,2017,33,1,,,3.0,2.0000000000000093,3.599999999999515,
40,20,,,13,4,3,3,,,6,20,8,2017,33,1,,,3.5714285714285716,1.5118578920369197,3.6666666666661816,
40,20,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,3.4285714285714284,1.7182493859684589,3.1666666666661816,
40,20,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,3.4285714285714284,1.7182493859684589,3.099999999999515,
40,20,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,3.4285714285714284,1.7182493859684589,3.0666666666661815,
40,20,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,3.142857142857143,1.3451854182691119,3.0333333333328483,
40,20,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,3.4285714285714284,1.5118578920369201,3.099999999999515,
40,20,,,13,4,3,3,,,5,26,8,2017,34,1,,,3.5714285714285716,1.7182493859684587,3.1666666666661816,
40,20,,,13,4,3,3,,,6,27,8,2017,34,1,,,3.142857142857143,1.9518001458970757,3.0333333333328483,
40,20,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,3.142857142857143,1.9518001458970757,2.933333333332848,
40,20,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,3.5714285714285716,1.988059594776018,2.799999999999515,
40,20,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,3.2857142857142856,2.2146697055682907,2.5666666666661815,
40,20,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,3.142857142857143,2.1930626551751424,2.6333333333328484,
40,21,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,2.5714285714285716,2.149196970742249,2.5333333333328483,
40,21,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,2.4285714285714284,1.9023794624226948,2.5666666666661815,
40,21,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,3.5714285714285716,2.992052966172388,2.8666666666661818,
40,21,,,13,4,3,3,,,5,19,8,2017,33,1,,,3.857142857142857,2.794552524023093,2.799999999999515,
40,21,,,13,4,3,3,,,6,20,8,2017,33,1,,,3.142857142857143,3.0783421635988604,2.7666666666661817,
40,21,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,3.0,3.2145502536643247,2.7333333333328484,
40,21,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,3.142857142857143,3.236694374850754,2.833333333332848,
40,21,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,3.142857142857143,3.236694374850754,2.8666666666661818,
40,21,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,2.857142857142857,3.132015933791501,2.899999999999515,
40,21,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,1.5714285714285714,1.718249385968464,2.799999999999515,
40,21,,,13,4,3,3,,,5,26,8,2017,34,1,,,1.4285714285714286,1.6183471874253903,2.833333333332848,
40,21,,,13,4,3,3,,,6,27,8,2017,34,1,,,1.7142857142857142,1.496026483086208,2.899999999999515,
40,21,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,2.142857142857143,1.3451854182691154,2.933333333332848,
40,21,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.0,1.154700538379272,2.9666666666661814,
40,21,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,2.4285714285714284,1.2724180205607205,2.999999999999515,
40,21,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,2.5714285714285716,1.3972762620115586,2.933333333332848,
40,22,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,2.857142857142857,0.8997354108424589,2.899999999999515,
40,22,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,2.7142857142857144,1.1126972805283917,2.7666666666661817,
40,22,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,2.857142857142857,1.0690449676497158,2.7333333333328484,
40,22,,,13,4,3,3,,,5,19,8,2017,33,1,,,2.857142857142857,1.0690449676497158,2.799999999999515,
40,22,,,13,4,3,3,,,6,20,8,2017,33,1,,,2.857142857142857,1.0690449676497158,2.833333333332848,
40,22,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,3.4285714285714284,2.2253945610567545,2.999999999999515,
40,22,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,3.142857142857143,2.2677868380553714,2.933333333332848,
40,22,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,3.0,2.380476142847624,2.799999999999515,
40,22,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,3.0,2.380476142847624,2.6333333333328484,
40,22,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,2.5714285714285716,2.636736799982318,2.599999999999515,
40,22,,,13,4,3,3,,,5,26,8,2017,34,1,,,2.142857142857143,2.794552524023096,2.5666666666661815,
40,22,,,13,4,3,3,,,6,27,8,2017,34,1,,,2.4285714285714284,2.99205296617239,2.5666666666661815,
40,22,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,1.8571428571428572,1.9518001458970793,2.6666666666661816,
40,22,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.142857142857143,2.1157009420498265,2.699999999999515,
40,22,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,2.2857142857142856,2.0586634591635624,2.7333333333328484,
40,22,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,2.7142857142857144,2.058663459163561,2.699999999999515,
40,23,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,3.2857142857142856,1.704336206492703,2.5333333333328483,
40,23,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,3.2857142857142856,1.704336206492703,2.433333333332848,
40,23,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,3.4285714285714284,1.902379462422692,2.6333333333328484,
40,23,,,13,4,3,3,,,5,19,8,2017,33,1,,,3.0,2.0816659994661415,2.6666666666661816,
40,23,,,13,4,3,3,,,6,20,8,2017,33,1,,,2.7142857142857144,2.058663459163561,2.599999999999515,
40,23,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,2.7142857142857144,2.058663459163561,2.6333333333328484,
40,23,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,2.5714285714285716,1.9880595947760207,2.6333333333328484,
40,23,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,2.142857142857143,1.9518001458970788,2.6666666666661816,
40,23,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,2.2857142857142856,1.7994708216848876,2.6333333333328484,
40,23,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,2.0,1.1547005383792732,2.699999999999515,
40,23,,,13,4,3,3,,,5,26,8,2017,34,1,,,2.4285714285714284,1.2724180205607212,2.7333333333328484,
40,23,,,13,4,3,3,,,6,27,8,2017,34,1,,,2.4285714285714284,1.2724180205607212,2.699999999999515,
40,23,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,2.5714285714285716,1.2724180205607203,2.6666666666661816,
40,23,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.142857142857143,1.5735915849389015,2.5333333333328483,
40,23,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,3.142857142857143,2.6095064302514843,2.7333333333328484,
40,23,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,3.142857142857143,2.6095064302514843,2.7333333333328484,
40,24,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,3.2857142857142856,2.6903708365382033,2.799999999999515,
40,24,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,3.4285714285714284,2.7602622373694228,2.8666666666661818,
40,24,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,4.428571428571429,3.3594217189442452,3.0666666666661815,
40,24,,,13,4,3,3,,,5,19,8,2017,33,1,,,4.142857142857143,3.579039509354966,2.833333333332848,
40,24,,,13,4,3,3,,,6,20,8,2017,33,1,,,4.714285714285714,3.093772546815391,2.899999999999515,
40,24,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,3.857142857142857,2.8535691936340313,2.933333333332848,
40,24,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,3.857142857142857,2.853569193634031,2.933333333332848,
40,24,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,3.142857142857143,3.132015933791501,2.933333333332848,
40,24,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,2.7142857142857144,3.0394235042348545,2.999999999999515,
40,24,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,2.857142857142857,3.3876526498728463,3.1666666666661816,
40,24,,,13,4,3,3,,,5,26,8,2017,34,1,,,3.142857142857143,3.287784027201885,3.1333333333328484,
40,24,,,13,4,3,3,,,6,27,8,2017,34,1,,,2.7142857142857144,3.352326839390109,3.0333333333328483,
40,24,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,2.5714285714285716,3.408672412985393,2.999999999999515,
40,24,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.7142857142857144,3.352326839390109,2.933333333332848,
40,24,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,3.0,3.1622776601683853,2.8666666666661818,
40,24,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,3.0,3.1622776601683853,2.933333333332848,
40,25,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,2.142857142857143,1.0690449676497202,2.8666666666661818,
40,25,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,2.4285714285714284,1.511857892036924,2.999999999999515,
40,25,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,2.857142857142857,1.4638501094228134,3.0666666666661815,
40,25,,,13,4,3,3,,,5,19,8,2017,33,1,,,4.0,2.5166114784235885,3.299999999999515,
40,25,,,13,4,3,3,,,6,20,8,2017,33,1,,,4.857142857142857,2.734262327610592,3.4666666666661814,
40,25,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,6.0,3.0000000000000004,3.7666666666661817,
40,25,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,6.428571428571429,2.5071326821120343,3.899999999999515,
40,25,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,7.142857142857143,2.410295378065477,4.0666666666661815,
40,25,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,6.857142857142857,2.794552524023086,4.033333333332848,
40,25,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,7.0,2.645751311064589,4.133333333332848,
40,25,,,13,4,3,3,,,5,26,8,2017,34,1,,,6.285714285714286,2.6903708365381975,4.166666666666182,
40,25,,,13,4,3,3,,,6,27,8,2017,34,1,,,5.714285714285714,2.690370836538199,4.299999999999515,
40,25,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,4.571428571428571,2.225394561056753,4.099999999999515,
40,25,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,5.0,2.581988897471615,4.333333333332848,
40,25,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,5.0,2.581988897471615,4.466666666666182,
40,25,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,5.0,2.581988897471615,4.3999999999995145,
40,26,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,4.571428571428571,2.8199966227605624,4.166666666666182,
40,26,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,4.285714285714286,2.9840847683606335,4.199999999999515,
40,26,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,3.857142857142857,3.2366943748507535,4.099999999999515,
40,26,,,13,4,3,3,,,5,19,8,2017,33,1,,,3.7142857142857144,3.3523268393901087,4.0666666666661815,
40,26,,,13,4,3,3,,,6,20,8,2017,33,1,,,3.142857142857143,2.794552524023095,4.166666666666182,
40,26,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,2.142857142857143,1.0690449676497225,4.2333333333328484,
40,26,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,2.5714285714285716,1.8126539343499448,4.366666666666181,
40,26,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,2.2857142857142856,2.0586634591635637,4.033333333332848,
40,26,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,2.2857142857142856,2.0586634591635637,3.999999999999515,
40,26,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,2.857142857142857,2.193062655175144,4.133333333332848,
40,26,,,13,4,3,3,,,5,26,8,2017,34,1,,,2.857142857142857,2.193062655175144,4.133333333332848,
40,26,,,13,4,3,3,,,6,27,8,2017,34,1,,,2.857142857142857,2.193062655175144,4.199999999999515,
40,26,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,3.0,2.1602468994692967,4.2333333333328484,
40,26,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.4285714285714284,1.7182493859684635,4.2333333333328484,
40,26,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,3.142857142857143,1.573591584938899,4.266666666666182,
40,26,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,3.142857142857143,1.573591584938899,4.166666666666182,
40,27,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,2.857142857142857,1.345185418269115,4.133333333332848,
40,27,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,3.0,1.15470053837927,3.899999999999515,
40,27,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,3.0,1.15470053837927,3.7666666666661817,
40,27,,,13,4,3,3,,,5,19,8,2017,33,1,,,3.2857142857142856,1.3801311186847227,3.599999999999515,
40,27,,,13,4,3,3,,,6,20,8,2017,33,1,,,4.142857142857143,2.1157009420498225,3.699999999999515,
40,27,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,3.5714285714285716,2.3704530408864155,3.433333333332848,
40,27,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,3.5714285714285716,2.3704530408864155,3.399999999999515,
40,27,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,3.5714285714285716,2.3704530408864155,3.333333333332848,
40,27,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,3.5714285714285716,2.3704530408864155,3.2666666666661817,
40,27,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,3.7142857142857144,2.4299715851758306,3.299999999999515,
40,27,,,13,4,3,3,,,5,26,8,2017,34,1,,,3.142857142857143,2.5448360411214153,3.2666666666661817,
40,27,,,13,4,3,3,,,6,27,8,2017,34,1,,,2.7142857142857144,1.704336206492707,3.1666666666661816,
40,27,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,2.7142857142857144,1.704336206492707,2.899999999999515,
40,27,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,3.2857142857142856,2.0586634591635606,2.999999999999515,
40,27,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,2.857142857142857,2.410295378065488,2.933333333332848,
40,27,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,3.2857142857142856,2.497617912751123,3.0333333333328483,
40,28,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,3.142857142857143,2.4102953780654874,3.1333333333328484,
40,28,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,3.7142857142857144,2.288688541085325,3.2666666666661817,
40,28,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,3.142857142857143,2.4102953780654874,3.1666666666661816,
40,28,,,13,4,3,3,,,5,19,8,2017,33,1,,,3.5714285714285716,2.2253945610567554,3.2333333333328484,
40,28,,,13,4,3,3,,,6,20,8,2017,33,1,,,3.0,2.0000000000000107,3.099999999999515,
40,28,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,3.0,2.0000000000000107,3.099999999999515,
40,28,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,2.7142857142857144,1.7994708216848874,3.1333333333328484,
40,28,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,3.2857142857142856,2.690370836538204,3.2333333333328484,
40,28,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,3.5714285714285716,2.9920529661723885,3.433333333332848,
40,28,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,3.7142857142857144,2.870208222079937,3.3666666666661818,
40,28,,,13,4,3,3,,,5,26,8,2017,34,1,,,3.2857142857142856,3.0394235042348536,3.299999999999515,
40,28,,,13,4,3,3,,,6,27,8,2017,34,1,,,3.0,3.2659863237109104,3.2333333333328484,
40,28,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,3.142857142857143,3.132015933791501,3.099999999999515,
40,28,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.7142857142857144,3.35232683939011,3.0333333333328483,
40,28,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,2.142857142857143,2.5448360411214175,3.0666666666661815,
40,28,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,2.142857142857143,2.5448360411214175,3.2333333333328484,
40,29,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,1.8571428571428572,2.6726124191242544,3.099999999999515,
40,29,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,2.0,2.6457513110646005,2.999999999999515,
40,29,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,2.0,2.6457513110646005,2.7333333333328484,
40,29,,,13,4,3,3,,,5,19,8,2017,33,1,,,1.8571428571428572,2.7342623276105993,2.699999999999515,
40,29,,,13,4,3,3,,,6,20,8,2017,33,1,,,1.8571428571428572,2.7342623276105993,2.6333333333328484,
40,29,,,13,4,3,3,47.39,,0,21,8,2017,34,0,,,1.4285714285714286,2.5727509827124115,2.5666666666661815,
40,29,,,13,4,3,3,47.65,,1,22,8,2017,34,0,,,0.5714285714285714,0.7867957924694875,2.5333333333328483,
40,29,,,13,4,3,3,48.45,,2,23,8,2017,34,0,,,0.8571428571428571,0.8997354108424743,2.433333333332848,
40,29,,,13,4,3,3,47.24,,3,24,8,2017,34,0,,,0.7142857142857143,0.7559289460184996,2.433333333332848,
40,29,,,13,4,3,3,47.65,,4,25,8,2017,34,0,,,0.8571428571428571,0.6900655593424025,2.299999999999515,
40,29,,,13,4,3,3,,,5,26,8,2017,34,1,,,1.1428571428571428,0.6900655593424002,2.333333333332848,
40,29,,,13,4,3,3,,,6,27,8,2017,34,1,,,1.2857142857142858,0.48795003647432994,2.1666666666661816,
40,29,,,13,4,3,3,46.4,,0,28,8,2017,35,0,,,1.7142857142857142,1.112697280528399,2.299999999999515,
40,29,,,13,4,3,3,46.46,,1,29,8,2017,35,0,,,2.0,1.1547005383792746,2.2333333333328484,
40,29,,,13,4,3,3,45.96,,2,30,8,2017,35,0,,,1.8571428571428572,1.2149857925879344,2.1333333333328484,
40,29,,,13,4,3,3,47.26,,3,31,8,2017,35,0,,,1.7142857142857142,1.380131118684729,1.9666666666661816,
40,30,,,13,4,3,3,46.8,,2,16,8,2017,33,0,,,1.7142857142857142,1.380131118684729,1.9666666666661816,
40,30,,,13,4,3,3,47.07,,3,17,8,2017,33,0,,,1.8571428571428572,1.4638501094228185,1.9333333333328482,
40,30,,,13,4,3,3,48.59,,4,18,8,2017,33,0,,,2.0,1.414213562373114,1.9333333333328482,
